target,Age,Height,Shirt Number,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won
Midfielder,23.0,190.0,43.0,7,36.4285714285714,0.0,0.142857142857143,0.0,0.0,0.1,84.7,0.4
Midfielder,20.0,181.0,41.0,48,47.2083333333333,0.0625,0.0625,0.125,0.0416666666666667,0.4,88.4,0.3
Forward,23.0,180.0,73.0,11,21.7272727272727,0.181818181818182,0.0,0.0,0.0,0.5,69.2,0.4
Defender,20.0,175.0,32.0,45,55.5555555555556,0.0222222222222222,0.0444444444444444,0.177777777777778,0.0,0.3,85.0,0.3
Midfielder,24.0,178.0,82.0,2,14.5,0.0,0.0,0.0,0.0,0.0,79.3,0.0
Defender,25.0,193.0,15.0,40,53.8,0.0,0.0,0.05,0.0,0.2,86.0,1.0
Midfielder,21.0,183.0,20.0,6,84.8333333333333,0.166666666666667,0.0,0.333333333333333,0.0,1.2,81.5,1.7
Forward,23.0,193.0,49.0,16,16.75,0.0625,0.0,0.0,0.0,0.8,49.0,0.9
Midfielder,30.0,182.0,16.0,79,58.4177215189873,0.10126582278481,0.126582278481013,0.0886075949367089,0.0,0.9,80.5,0.4
Forward,24.0,188.0,8.0,62,57.9516129032258,0.354838709677419,0.0645161290322581,0.161290322580645,0.0,1.9,77.3,1.4
Midfielder,19.0,180.0,30.0,29,64.0689655172414,0.0689655172413793,0.137931034482759,0.206896551724138,0.0,0.9,85.4,0.8
Goalkeeper,27.0,191.0,1.0,59,90.0,0.0,0.0,0.0338983050847458,0.0,0.0,66.4,0.3
Goalkeeper,24.0,194.0,13.0,2,90.0,0.0,0.0,0.0,0.0,0.0,79.6,2.0
Goalkeeper,26.0,198.0,21.0,44,90.0,0.0,0.0,0.0909090909090909,0.0,0.0,63.4,0.2
Defender,27.0,180.0,5.0,124,67.1370967741936,0.0241935483870968,0.0161290322580645,0.104838709677419,0.0080645161290322,0.3,81.0,2.2
Midfielder,21.0,174.0,7.0,54,35.4444444444444,0.12962962962963,0.0555555555555556,0.0555555555555556,0.0185185185185185,1.1,78.2,0.2
Midfielder,24.0,175.0,20.0,120,62.625,0.0666666666666667,0.0666666666666667,0.141666666666667,0.0,0.8,75.6,1.2
Defender,24.0,185.0,17.0,113,80.5132743362832,0.0088495575221238,0.0088495575221238,0.0973451327433628,0.0,0.4,79.3,2.0
Midfielder,23.0,183.0,10.0,169,60.5502958579882,0.248520710059172,0.100591715976331,0.0769230769230769,0.0059171597633136,2.4,76.1,0.2
Defender,28.0,188.0,22.0,96,68.125,0.0208333333333333,0.0416666666666667,0.145833333333333,0.0104166666666667,0.2,72.7,1.2
Midfielder,23.0,180.0,28.0,75,30.4533333333333,0.0266666666666667,0.04,0.0133333333333333,0.0,0.8,82.0,0.3
Midfielder,20.0,196.0,18.0,30,69.4,0.0,0.0666666666666667,0.166666666666667,0.0,0.8,79.3,0.9
Midfielder,23.0,173.0,29.0,110,47.0727272727273,0.0545454545454545,0.0727272727272727,0.218181818181818,0.0,0.4,79.6,0.3
Goalkeeper,26.0,185.0,31.0,105,89.3333333333333,0.0,0.0095238095238095,0.0761904761904762,0.0,0.0,62.3,0.2
Forward,33.0,178.0,19.0,268,59.0149253731343,0.302238805970149,0.0895522388059701,0.0485074626865672,0.0,1.6,67.8,0.3
Forward,27.0,188.0,9.0,192,61.546875,0.260416666666667,0.0989583333333333,0.0416666666666667,0.0,2.0,64.9,1.3
Midfielder,29.0,183.0,4.0,159,68.0,0.0062893081761006,0.0377358490566038,0.163522012578616,0.0062893081761006,0.3,78.7,1.3
Forward,24.0,169.0,14.0,130,46.3,0.207692307692308,0.0692307692307692,0.1,0.0,1.0,80.2,0.2
Midfielder,27.0,188.0,15.0,54,38.7407407407407,0.0740740740740741,0.037037037037037,0.0185185185185185,0.0,0.7,74.9,0.7
Midfielder,33.0,174.0,27.0,232,56.5043103448276,0.0129310344827586,0.0387931034482759,0.125,0.0043103448275862,0.6,86.5,0.7
Forward,24.0,189.0,26.0,6,30.8333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.0,0.8,62.2,0.7
Forward,23.0,179.0,21.0,54,30.6111111111111,0.148148148148148,0.0185185185185185,0.0185185185185185,0.0,0.8,59.0,0.7
Forward,18.0,177.0,35.0,17,28.1176470588235,0.0588235294117647,0.0,0.0,0.0588235294117647,0.6,63.9,0.2
Midfielder,23.0,183.0,21.0,33,64.030303030303,0.0606060606060606,0.0606060606060606,0.121212121212121,0.0,0.8,79.3,1.9
Midfielder,25.0,175.0,23.0,35,68.0571428571429,0.285714285714286,0.0857142857142857,0.0857142857142857,0.0,1.4,73.0,0.7
Midfielder,20.0,178.0,7.0,12,86.3333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.0,2.3,79.0,0.2
Defender,28.0,187.0,4.0,61,73.0327868852459,0.0327868852459016,0.0491803278688525,0.0655737704918033,0.0327868852459016,0.3,85.6,2.2
Forward,28.0,185.0,16.0,12,70.1666666666667,0.25,0.0,0.166666666666667,0.0,1.5,75.4,1.2
Defender,32.0,185.0,3.0,177,81.2316384180791,0.0282485875706215,0.0056497175141242,0.175141242937853,0.0,0.3,82.4,1.9
Midfielder,24.0,185.0,8.0,85,66.9294117647059,0.0823529411764706,0.0588235294117647,0.105882352941176,0.0,0.5,80.5,0.8
Defender,21.0,175.0,29.0,9,66.8888888888889,0.0,0.111111111111111,0.333333333333333,0.0,0.2,74.6,0.6
Midfielder,21.0,183.0,6.0,48,75.1458333333333,0.0625,0.0416666666666667,0.104166666666667,0.0,0.5,79.6,1.1
Midfielder,23.0,185.0,19.0,28,53.0357142857143,0.107142857142857,0.107142857142857,0.0,0.0,1.1,82.2,0.0
Goalkeeper,24.0,188.0,1.0,13,85.9230769230769,0.0,0.0,0.0,0.0,0.0,77.1,0.3
Forward,28.0,180.0,27.0,113,44.8053097345133,0.168141592920354,0.079646017699115,0.0265486725663717,0.0,1.1,63.7,1.6
Midfielder,24.0,187.0,10.0,19,34.3157894736842,0.0,0.105263157894737,0.0,0.0,0.9,80.6,0.3
Forward,21.0,191.0,9.0,21,23.8571428571429,0.0952380952380952,0.0476190476190476,0.0,0.0,0.9,65.6,0.7
Defender,23.0,179.0,24.0,8,27.375,0.0,0.0,0.25,0.0,0.3,74.2,0.8
Midfielder,23.0,173.0,17.0,9,24.4444444444444,0.0,0.0,0.0,0.0,0.3,71.0,0.2
Defender,21.0,185.0,26.0,28,51.0,0.0,0.0,0.0357142857142857,0.0,0.4,78.1,0.9
Forward,22.0,182.0,9.0,1,11.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
Defender,25.0,185.0,25.0,39,77.8974358974359,0.0,0.0256410256410256,0.256410256410256,0.0,0.1,84.0,0.6
Midfielder,21.0,183.0,20.0,11,85.4545454545455,0.181818181818182,0.181818181818182,0.181818181818182,0.0909090909090909,0.5,89.9,0.9
Defender,18.0,186.0,4.0,23,87.6521739130435,0.0,0.0,0.217391304347826,0.0,0.3,88.2,1.6
Defender,32.0,190.0,31.0,353,85.2266288951841,0.056657223796034,0.028328611898017,0.0821529745042493,0.0028328611898017,0.3,82.9,2.5
Goalkeeper,23.0,191.0,1.0,13,90.0,0.0,0.0,0.0,0.0,0.0,75.5,0.3
Defender,29.0,182.0,44.0,18,49.1111111111111,0.0555555555555556,0.0,0.0555555555555556,0.0,0.6,81.0,0.8
Midfielder,22.0,173.0,2.0,9,82.5555555555556,0.0,0.0,0.0,0.0,0.2,77.8,0.2
Midfielder,29.0,176.0,7.0,106,40.0566037735849,0.0471698113207547,0.0943396226415094,0.113207547169811,0.0,0.9,76.2,0.4
Midfielder,24.0,190.0,6.0,90,71.5444444444445,0.0333333333333333,0.0222222222222222,0.177777777777778,0.0,0.4,82.1,1.1
Defender,22.0,177.0,43.0,8,56.25,0.0,0.125,0.125,0.0,0.8,82.4,0.8
Forward,19.0,186.0,34.0,3,39.6666666666667,0.0,0.0,0.0,0.0,0.7,53.3,1.0
Midfielder,27.0,180.0,8.0,70,40.8571428571429,0.0571428571428571,0.0714285714285714,0.142857142857143,0.0,0.8,79.7,0.3
Midfielder,25.0,171.0,11.0,35,61.4571428571429,0.114285714285714,0.0571428571428571,0.114285714285714,0.0,1.0,78.9,0.1
Defender,19.0,178.0,39.0,4,20.75,0.0,0.0,0.0,0.0,0.0,78.1,0.0
Midfielder,25.0,180.0,14.0,107,56.8504672897196,0.0841121495327103,0.0560747663551402,0.102803738317757,0.0,0.7,72.1,0.7
Forward,19.0,177.0,32.0,2,24.0,0.0,0.0,0.0,0.0,0.0,85.7,0.5
Forward,26.0,193.0,23.0,150,57.2866666666667,0.266666666666667,0.0666666666666667,0.0466666666666667,0.0,1.6,68.9,2.2
Midfielder,26.0,190.0,32.0,86,70.3255813953488,0.0697674418604651,0.0348837209302326,0.13953488372093,0.0116279069767442,0.9,77.9,1.9
Defender,24.0,191.0,14.0,97,86.8144329896907,0.0618556701030928,0.0206185567010309,0.134020618556701,0.0206185567010309,0.6,80.6,2.6
Midfielder,28.0,169.0,10.0,180,53.6,0.0777777777777778,0.0777777777777778,0.0833333333333333,0.0055555555555555,1.5,81.0,0.1
Defender,24.0,181.0,30.0,99,81.8787878787879,0.0202020202020202,0.0101010101010101,0.141414141414141,0.0202020202020202,0.4,84.4,2.0
Midfielder,22.0,183.0,80.0,12,83.9166666666667,0.0,0.0,0.0833333333333333,0.0,0.7,87.6,0.5
Goalkeeper,30.0,192.0,31.0,69,89.3623188405797,0.0,0.0,0.0434782608695652,0.0,0.0,52.8,0.3
Defender,22.0,176.0,8.0,12,51.8333333333333,0.0,0.0,0.0,0.0,0.5,74.4,0.6
Midfielder,28.0,175.0,22.0,171,63.0643274853801,0.064327485380117,0.0175438596491228,0.0994152046783626,0.0058479532163742,0.8,85.9,0.5
Forward,23.0,180.0,11.0,11,63.5454545454546,0.0909090909090909,0.0,0.363636363636364,0.0,1.4,60.6,0.5
Forward,24.0,174.0,28.0,10,37.9,0.1,0.0,0.0,0.0,0.3,76.9,0.1
Defender,25.0,188.0,5.0,6,20.0,0.0,0.0,0.0,0.0,0.2,66.7,0.5
Defender,22.0,185.0,6.0,63,53.0,0.0158730158730159,0.0158730158730159,0.126984126984127,0.0158730158730159,0.7,78.7,1.1
Forward,34.0,179.0,50.0,11,23.7272727272727,0.0,0.0,0.272727272727273,0.0,0.4,77.4,0.9
Midfielder,21.0,179.0,39.0,1,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
Forward,20.0,172.0,39.0,15,18.1333333333333,0.2,0.0,0.0666666666666667,0.0,0.5,79.0,0.3
Midfielder,23.0,170.0,85.0,42,54.2380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0,0.7,73.1,0.1
Midfielder,18.0,183.0,77.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midfielder,20.0,178.0,38.0,1,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
Midfielder,20.0,180.0,32.0,26,71.5,0.0769230769230769,0.307692307692308,0.0384615384615385,0.0,0.8,73.0,0.4
Midfielder,26.0,180.0,26.0,54,56.3333333333333,0.0925925925925926,0.0925925925925926,0.111111111111111,0.0,1.2,79.2,0.2
Defender,26.0,185.0,20.0,18,66.7777777777778,0.111111111111111,0.0555555555555556,0.166666666666667,0.0,0.2,85.6,1.9
Defender,25.0,196.0,4.0,21,69.1428571428571,0.0,0.0,0.142857142857143,0.0,0.7,82.4,1.9
Goalkeeper,26.0,187.0,30.0,73,87.2191780821918,0.0,0.0,0.0410958904109589,0.0,0.0,58.7,0.5
Defender,22.0,192.0,25.0,11,67.8181818181818,0.0,0.0,0.0909090909090909,0.0,0.3,91.4,1.0
Midfielder,19.0,188.0,5.0,12,87.9166666666667,0.0,0.0833333333333333,0.25,0.0,0.6,85.1,1.4
Goalkeeper,26.0,190.0,1.0,29,90.0,0.0,0.0,0.0344827586206897,0.0,0.0,76.4,0.4
Defender,23.0,185.0,17.0,26,74.0384615384615,0.0,0.0,0.153846153846154,0.0384615384615385,0.8,86.0,0.8
Midfielder,20.0,194.0,29.0,36,47.5555555555556,0.111111111111111,0.0555555555555556,0.138888888888889,0.0,1.1,73.8,0.9
Defender,29.0,187.0,16.0,73,78.8767123287671,0.0547945205479452,0.0,0.178082191780822,0.0273972602739726,0.3,86.2,2.2
Forward,33.0,188.0,39.0,56,38.2321428571429,0.196428571428571,0.0535714285714286,0.107142857142857,0.0178571428571429,1.2,60.7,2.0
Midfielder,17.0,188.0,46.0,4,57.25,0.0,0.0,0.25,0.0,1.0,78.8,1.3
Midfielder,25.0,176.0,19.0,19,40.8421052631579,0.0,0.0526315789473684,0.105263157894737,0.0,0.7,76.0,0.4
Midfielder,31.0,178.0,42.0,1,19.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0
Forward,28.0,190.0,36.0,156,41.0769230769231,0.192307692307692,0.0769230769230769,0.0769230769230769,0.0,1.3,60.9,2.3
Defender,19.0,181.0,21.0,3,10.3333333333333,0.0,0.0,0.0,0.0,0.3,66.7,0.3
Midfielder,20.0,172.0,9.0,4,16.25,0.0,0.0,0.25,0.0,0.0,82.4,0.3
Midfielder,30.0,191.0,25.0,196,79.3775510204082,0.0255102040816327,0.0255102040816327,0.280612244897959,0.0153061224489796,0.7,88.0,1.7
Defender,31.0,186.0,5.0,83,84.1566265060241,0.0,0.036144578313253,0.168674698795181,0.0120481927710843,0.4,83.0,1.7
Defender,30.0,185.0,29.0,154,73.7402597402598,0.0714285714285714,0.051948051948052,0.175324675324675,0.0,0.6,79.3,0.7
Defender,23.0,185.0,3.0,70,74.7571428571429,0.0142857142857143,0.0,0.157142857142857,0.0142857142857143,0.4,86.2,1.6
Goalkeeper,35.0,191.0,1.0,141,88.3687943262411,0.0,0.0,0.0921985815602837,0.0,0.0,67.7,0.4
Midfielder,27.0,180.0,42.0,104,82.1634615384615,0.0576923076923077,0.115384615384615,0.240384615384615,0.0096153846153846,1.0,81.6,1.5
Midfielder,26.0,171.0,17.0,125,35.584,0.064,0.032,0.096,0.0,0.8,85.0,0.2
Defender,24.0,188.0,4.0,82,74.8414634146342,0.0121951219512195,0.0,0.182926829268293,0.0121951219512195,0.4,88.8,1.8
Forward,23.0,177.0,70.0,4,16.5,0.0,0.0,0.25,0.0,1.0,66.7,0.3
Midfielder,22.0,171.0,21.0,5,19.0,0.0,0.0,0.0,0.0,0.2,83.3,0.4
Forward,33.0,190.0,10.0,258,60.2325581395349,0.36046511627907,0.0775193798449612,0.10077519379845,0.0,2.1,68.7,2.2
Forward,19.0,178.0,22.0,1,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
Forward,22.0,191.0,10.0,25,47.64,0.28,0.12,0.08,0.0,1.9,66.2,0.8
Defender,19.0,180.0,2.0,16,67.0625,0.0625,0.1875,0.125,0.0,0.4,78.3,0.6
Defender,28.0,180.0,33.0,42,90.0,0.0714285714285714,0.0952380952380952,0.119047619047619,0.0,0.9,77.6,0.7
Defender,24.0,185.0,19.0,33,58.4545454545455,0.0,0.0606060606060606,0.181818181818182,0.0,0.2,84.1,0.5
Forward,26.0,180.0,29.0,2,60.5,0.0,0.0,0.0,0.0,2.5,80.6,0.5
Forward,30.0,180.0,24.0,41,73.8780487804878,0.317073170731707,0.121951219512195,0.0487804878048781,0.0,2.0,71.1,2.2
Midfielder,24.0,177.0,8.0,34,78.5294117647059,0.0882352941176471,0.117647058823529,0.205882352941176,0.0,1.1,80.4,0.5
Defender,29.0,192.0,3.0,29,85.1724137931034,0.0344827586206897,0.0,0.0689655172413793,0.0,0.2,80.7,2.8
Goalkeeper,24.0,185.0,20.0,45,90.0,0.0,0.0,0.0666666666666667,0.0,0.0,76.6,0.4
Midfielder,20.0,185.0,30.0,20,48.25,0.15,0.0,0.1,0.0,1.5,80.3,0.3
Midfielder,30.0,171.0,7.0,45,58.6888888888889,0.0666666666666667,0.0444444444444444,0.133333333333333,0.0,1.0,74.6,0.5
Midfielder,24.0,183.0,27.0,9,24.8888888888889,0.111111111111111,0.111111111111111,0.111111111111111,0.0,0.7,68.6,0.7
Midfielder,31.0,178.0,11.0,18,33.2222222222222,0.0,0.0,0.166666666666667,0.0,0.4,83.4,0.3
Defender,23.0,188.0,2.0,47,68.7659574468085,0.0,0.0212765957446809,0.25531914893617,0.0,0.2,82.0,2.5
Midfielder,26.0,185.0,14.0,145,76.8413793103448,0.0482758620689655,0.0482758620689655,0.2,0.0,1.1,83.1,1.1
Midfielder,24.0,181.0,28.0,124,70.3790322580645,0.0241935483870968,0.0645161290322581,0.217741935483871,0.0,0.7,78.7,0.7
Goalkeeper,27.0,184.0,40.0,139,89.3093525179856,0.0,0.0,0.079136690647482,0.0,0.0,53.4,0.3
Midfielder,25.0,178.0,29.0,50,45.38,0.02,0.02,0.06,0.0,1.0,80.0,0.6
Goalkeeper,32.0,186.0,13.0,107,89.4579439252337,0.0093457943925233,0.0,0.0747663551401869,0.0,0.0,58.8,0.2
Goalkeeper,22.0,188.0,1.0,11,90.0,0.0,0.0,0.0,0.0,0.0,82.4,0.3
Midfielder,25.0,178.0,10.0,101,73.029702970297,0.227722772277228,0.148514851485149,0.0495049504950495,0.0,2.2,77.8,0.7
Defender,25.0,191.0,15.0,139,83.841726618705,0.0503597122302158,0.0431654676258993,0.20863309352518,0.0287769784172662,0.6,69.3,2.7
Midfielder,28.0,170.0,7.0,99,70.979797979798,0.0808080808080808,0.121212121212121,0.0707070707070707,0.0,0.8,72.9,0.6
Forward,23.0,191.0,9.0,125,58.304,0.296,0.04,0.04,0.0,1.9,65.4,1.9
Midfielder,29.0,180.0,8.0,159,64.8993710691824,0.0691823899371069,0.0314465408805031,0.0377358490566038,0.0,0.7,82.5,0.5
Forward,20.0,186.0,37.0,27,40.8148148148148,0.148148148148148,0.037037037037037,0.0740740740740741,0.0,1.1,65.1,1.0
Forward,38.0,193.0,9.0,627,70.4641148325359,0.435406698564593,0.135566188197767,0.114832535885167,0.0015948963317384,3.3,70.0,2.7
Midfielder,31.0,169.0,13.0,267,68.0112359550562,0.0823970037453184,0.0936329588014981,0.194756554307116,0.0112359550561798,1.0,85.1,0.3
Defender,30.0,190.0,3.0,85,83.2352941176471,0.0705882352941177,0.0,0.235294117647059,0.0,0.7,84.7,3.1
Defender,23.0,189.0,24.0,81,71.9382716049383,0.0123456790123457,0.037037037037037,0.234567901234568,0.0123456790123457,0.2,75.1,1.3
Midfielder,25.0,183.0,5.0,73,61.2876712328767,0.0136986301369863,0.0821917808219178,0.164383561643836,0.0273972602739726,0.6,84.5,1.5
Midfielder,25.0,174.0,53.0,185,75.8756756756757,0.172972972972973,0.183783783783784,0.140540540540541,0.0054054054054054,2.0,76.4,0.4
Defender,25.0,184.0,16.0,150,60.78,0.04,0.06,0.153333333333333,0.0,0.5,80.6,0.5
Midfielder,29.0,176.0,17.0,336,63.9107142857143,0.148809523809524,0.133928571428571,0.172619047619048,0.0208333333333333,1.2,80.7,0.6
Defender,28.0,185.0,4.0,209,80.5358851674641,0.0382775119617225,0.0095693779904306,0.148325358851675,0.0191387559808612,0.4,84.7,2.9
Forward,27.0,188.0,19.0,304,61.7532894736842,0.319078947368421,0.0328947368421053,0.0921052631578947,0.006578947368421,2.0,64.6,2.6
Goalkeeper,29.0,188.0,40.0,130,90.9384615384615,0.0,0.0,0.0307692307692308,0.0076923076923076,0.0,62.9,0.2
Midfielder,30.0,174.0,8.0,172,49.7093023255814,0.0813953488372093,0.122093023255814,0.209302325581395,0.005813953488372,1.3,83.3,0.4
Defender,28.0,191.0,50.0,199,80.0402010050251,0.0301507537688442,0.0201005025125628,0.266331658291457,0.0050251256281407,0.4,84.5,2.2
Midfielder,21.0,179.0,28.0,21,36.0,0.0,0.0476190476190476,0.19047619047619,0.0,0.3,81.7,0.2
Defender,18.0,193.0,95.0,2,5.5,0.0,0.0,0.0,0.0,0.0,100.0,0.5
Midfielder,27.0,173.0,20.0,257,59.4241245136187,0.206225680933852,0.11284046692607,0.0739299610894942,0.0038910505836575,1.8,76.6,0.3
Midfielder,24.0,183.0,70.0,85,52.3058823529412,0.235294117647059,0.105882352941176,0.0823529411764706,0.0117647058823529,1.3,78.3,0.2
Midfielder,31.0,184.0,33.0,244,60.7704918032787,0.0491803278688525,0.069672131147541,0.188524590163934,0.0040983606557377,0.8,83.1,1.0
Forward,30.0,193.0,9.0,248,66.5403225806452,0.415322580645161,0.0645161290322581,0.0685483870967742,0.0040322580645161,2.3,68.9,2.5
Defender,26.0,182.0,28.0,96,79.125,0.0833333333333333,0.197916666666667,0.239583333333333,0.0104166666666667,1.0,81.3,1.1
Midfielder,29.0,170.0,7.0,165,67.3636363636364,0.127272727272727,0.296969696969697,0.0787878787878788,0.006060606060606,1.3,80.8,0.2
Forward,29.0,195.0,27.0,283,51.3851590106007,0.23321554770318,0.0424028268551237,0.148409893992933,0.0,1.4,59.8,3.2
Goalkeeper,31.0,188.0,1.0,203,89.7290640394089,0.0,0.0,0.0295566502463054,0.0,0.0,76.3,0.3
Midfielder,21.0,186.0,17.0,24,41.7083333333333,0.0,0.166666666666667,0.0833333333333333,0.0,0.9,76.6,0.3
Defender,23.0,180.0,33.0,63,57.8571428571429,0.0158730158730159,0.0476190476190476,0.0952380952380952,0.0,0.3,74.6,0.9
Defender,26.0,191.0,5.0,126,81.2301587301587,0.0238095238095238,0.0079365079365079,0.23015873015873,0.0158730158730159,0.5,80.7,3.2
Midfielder,30.0,186.0,23.0,232,85.1163793103448,0.0431034482758621,0.0560344827586207,0.181034482758621,0.0172413793103448,0.5,86.0,1.6
Midfielder,24.0,179.0,6.0,33,34.0,0.0909090909090909,0.0606060606060606,0.0909090909090909,0.0,0.5,81.2,0.3
Midfielder,23.0,175.0,10.0,92,60.7608695652174,0.152173913043478,0.141304347826087,0.108695652173913,0.0,1.6,62.5,0.4
Goalkeeper,25.0,186.0,19.0,18,90.0,0.0,0.0,0.0,0.0,0.0,84.2,0.2
Forward,17.0,185.0,49.0,1,10.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Defender,25.0,187.0,5.0,103,77.0,0.0194174757281553,0.029126213592233,0.145631067961165,0.0,0.3,85.6,1.6
Defender,20.0,187.0,47.0,5,33.6,0.0,0.0,0.0,0.0,0.2,94.2,0.2
Midfielder,28.0,184.0,21.0,222,51.2567567567568,0.0585585585585586,0.108108108108108,0.0675675675675676,0.0,0.9,68.5,0.6
Midfielder,24.0,177.0,10.0,68,80.6323529411765,0.352941176470588,0.161764705882353,0.0441176470588235,0.0,2.0,84.2,0.5
Defender,26.0,180.0,3.0,48,74.8541666666667,0.0208333333333333,0.0416666666666667,0.145833333333333,0.0,0.6,77.1,0.9
Goalkeeper,34.0,188.0,1.0,109,91.1100917431193,0.0,0.0,0.0825688073394496,0.0091743119266055,0.0,69.7,0.2
Midfielder,25.0,176.0,11.0,110,66.4,0.227272727272727,0.190909090909091,0.0727272727272727,0.0,2.4,75.4,0.3
Goalkeeper,26.0,188.0,31.0,16,86.1875,0.0,0.0625,0.0625,0.0,0.0,72.4,0.3
Defender,27.0,182.0,15.0,89,73.2808988764045,0.0112359550561798,0.0,0.224719101123596,0.0224719101123596,0.3,84.2,1.2
Defender,32.0,187.0,6.0,119,87.546218487395,0.0336134453781513,0.0084033613445378,0.226890756302521,0.0168067226890756,0.4,86.0,0.8
Midfielder,23.0,181.0,5.0,69,82.6811594202899,0.0144927536231884,0.0434782608695652,0.260869565217391,0.0144927536231884,0.6,88.6,0.5
Forward,23.0,185.0,13.0,33,51.030303030303,0.393939393939394,0.0909090909090909,0.0606060606060606,0.0,1.1,70.9,1.1
Midfielder,25.0,170.0,77.0,83,70.5903614457831,0.0843373493975904,0.108433734939759,0.132530120481928,0.0120481927710843,1.1,83.6,0.1
Defender,20.0,188.0,30.0,3,3.0,0.0,0.333333333333333,0.0,0.0,0.7,66.7,0.3
Defender,32.0,180.0,24.0,110,57.6545454545455,0.0363636363636364,0.0181818181818182,0.163636363636364,0.0,0.3,78.9,0.8
Forward,24.0,185.0,27.0,17,16.9411764705882,0.117647058823529,0.0,0.0,0.0,0.4,58.1,0.6
Midfielder,34.0,175.0,8.0,323,67.3034055727554,0.0681114551083591,0.0773993808049536,0.179566563467492,0.0030959752321981,1.1,81.4,0.3
Defender,21.0,185.0,26.0,37,37.3513513513514,0.0,0.0540540540540541,0.108108108108108,0.0,0.2,78.8,0.4
Defender,25.0,188.0,4.0,8,41.75,0.0,0.0,0.0,0.0,0.3,91.3,0.6
Goalkeeper,21.0,198.0,50.0,1,61.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0
Midfielder,21.0,178.0,23.0,2,2.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0
Forward,23.0,171.0,7.0,85,50.4470588235294,0.141176470588235,0.0352941176470588,0.129411764705882,0.0,1.4,66.7,2.6
Midfielder,23.0,177.0,10.0,72,45.4444444444444,0.152777777777778,0.0694444444444445,0.0972222222222222,0.0,1.3,74.7,1.0
Goalkeeper,38.0,191.0,24.0,308,90.4512987012987,0.0,0.0,0.0292207792207792,0.0,0.0,62.1,0.3
Midfielder,19.0,175.0,18.0,39,61.4615384615385,0.0,0.0256410256410256,0.153846153846154,0.0,0.3,86.4,0.3
Goalkeeper,26.0,188.0,26.0,7,84.4285714285714,0.0,0.0,0.0,0.0,0.0,55.7,0.1
Defender,26.0,198.0,25.0,60,78.4833333333333,0.0,0.0666666666666667,0.216666666666667,0.0166666666666667,0.4,88.8,2.2
Defender,27.0,178.0,5.0,176,70.1875,0.0056818181818181,0.0227272727272727,0.215909090909091,0.0056818181818181,0.4,84.2,1.0
Defender,32.0,187.0,28.0,170,86.3117647058824,0.0529411764705882,0.0,0.235294117647059,0.0058823529411764,0.6,78.0,3.0
Midfielder,21.0,178.0,75.0,70,42.6,0.0,0.0142857142857143,0.128571428571429,0.0,0.4,83.9,0.5
Midfielder,24.0,178.0,23.0,109,50.7247706422018,0.0917431192660551,0.174311926605505,0.100917431192661,0.0091743119266055,0.9,76.2,0.2
Midfielder,22.0,185.0,8.0,95,48.8736842105263,0.0105263157894737,0.0210526315789474,0.0947368421052632,0.0105263157894737,0.6,82.3,1.0
Midfielder,33.0,170.0,6.0,185,81.3081081081081,0.0594594594594595,0.113513513513514,0.194594594594595,0.0054054054054054,1.1,83.4,0.7
Defender,27.0,180.0,15.0,41,63.1707317073171,0.0731707317073171,0.0487804878048781,0.0731707317073171,0.0,0.2,81.0,1.7
Defender,30.0,184.0,3.0,124,73.1451612903226,0.0241935483870968,0.0080645161290322,0.169354838709677,0.0161290322580645,0.4,87.5,1.3
Forward,34.0,169.0,9.0,117,74.1282051282051,0.521367521367521,0.0769230769230769,0.0854700854700855,0.0,3.1,83.9,0.7
Defender,20.0,178.0,33.0,25,46.28,0.0,0.04,0.16,0.0,0.1,79.3,0.6
Defender,29.0,190.0,4.0,66,81.2878787878788,0.0757575757575758,0.0,0.303030303030303,0.0303030303030303,0.8,81.5,2.5
Defender,19.0,180.0,21.0,27,35.6296296296296,0.0,0.037037037037037,0.0,0.0,0.3,78.7,0.4
Midfielder,24.0,173.0,99.0,25,22.32,0.08,0.0,0.04,0.0,0.2,77.7,0.2
Midfielder,25.0,173.0,14.0,7,20.5714285714286,0.142857142857143,0.0,0.0,0.0,0.4,84.7,0.0
Midfielder,22.0,173.0,85.0,1,12.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0
Midfielder,21.0,175.0,77.0,3,50.3333333333333,0.0,0.0,0.0,0.0,0.0,85.0,0.0
Defender,22.0,183.0,35.0,1,6.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
